	Threshold	Precision	Recall	f1_score
272.0	0.8975816965103149	0.9545454545454546	0.6970954356846473	0.8057553956834532
273.0	0.8994348645210266	0.9542857142857143	0.6958333333333333	0.8048192771084337
274.0	0.9016635417938232	0.9540229885057471	0.694560669456067	0.8038740920096853
275.0	0.9021173715591431	0.953757225433526	0.6932773109243697	0.8029197080291971
276.0	0.9037419557571411	0.9534883720930233	0.6890756302521008	0.7999999999999999
277.0	0.9043699502944946	0.9532163742690059	0.6877637130801688	0.7990196078431373
278.0	0.904527485370636	0.9529411764705882	0.6864406779661016	0.7980295566502463
279.0	0.9054141640663147	0.9526627218934911	0.6822033898305084	0.7950617283950617
280.0	0.9056862592697144	0.9583333333333334	0.6851063829787234	0.7990074441687346
281.0	0.9070956707000732	0.9580838323353293	0.6837606837606838	0.7980049875311721
282.0	0.9074050784111023	0.9578313253012049	0.6824034334763949	0.7969924812030075
283.0	0.9092947244644165	0.9575757575757575	0.6810344827586207	0.7959697732997482
284.0	0.9094122648239136	0.9573170731707317	0.6767241379310345	0.7929292929292928
285.0	0.9114305973052979	0.9570552147239264	0.6753246753246753	0.7918781725888325
286.0	0.9116001725196838	0.9567901234567902	0.6739130434782609	0.7908163265306122
287.0	0.915401816368103	0.9565217391304348	0.6724890829694323	0.7897435897435898
288.0	0.9154728055000305	0.95625	0.6710526315789473	0.788659793814433
289.0	0.9159807562828064	0.9559748427672956	0.6666666666666666	0.7855297157622738
290.0	0.9183911085128784	0.9556962025316456	0.6651982378854625	0.7844155844155843
291.0	0.9187610745429993	0.9554140127388535	0.6607929515418502	0.78125
292.0	0.9203600287437439	0.9551282051282052	0.6592920353982301	0.7801047120418849
293.0	0.9217012524604797	0.9548387096774194	0.6577777777777778	0.7789473684210526
294.0	0.9245128035545349	0.9545454545454546	0.65625	0.7777777777777778
295.0	0.9259631633758545	0.954248366013072	0.6547085201793722	0.776595744680851
296.0	0.9268373250961304	0.9539473684210527	0.6502242152466368	0.7733333333333334
297.0	0.927661657333374	0.9536423841059603	0.6486486486486487	0.7721179624664879
298.0	0.9295282363891602	0.9533333333333334	0.6470588235294118	0.77088948787062
299.0	0.9297049641609192	0.9530201342281879	0.6454545454545455	0.7696476964769648
300.0	0.9300283193588257	0.9527027027027027	0.6438356164383562	0.7683923705722071
301.0	0.9323648810386658	0.9523809523809523	0.6422018348623854	0.7671232876712328
302.0	0.9356486201286316	0.952054794520548	0.6435185185185185	0.7679558011049723
303.0	0.937110185623169	0.9517241379310345	0.6448598130841121	0.7688022284122563
304.0	0.9373303055763245	0.9513888888888888	0.6401869158878505	0.7653631284916202
305.0	0.9386796951293945	0.951048951048951	0.6384976525821596	0.7640449438202247
306.0	0.93977952003479	0.9507042253521126	0.6398104265402843	0.7648725212464589
307.0	0.9440345764160156	0.950354609929078	0.638095238095238	0.7635327635327636
308.0	0.9458488821983337	0.95	0.6363636363636364	0.7621776504297993
309.0	0.9470977187156677	0.9496402877697842	0.631578947368421	0.7586206896551724
310.0	0.9489357471466064	0.9492753623188406	0.6267942583732058	0.755043227665706
311.0	0.9510766267776489	0.948905109489051	0.625	0.753623188405797
312.0	0.9517180919647217	0.9485294117647058	0.6262135922330098	0.7543859649122806
313.0	0.9522532820701599	0.9481481481481482	0.624390243902439	0.7529411764705882
314.0	0.9537053108215332	0.9477611940298507	0.625615763546798	0.7537091988130564
315.0	0.9551976919174194	0.9473684210526315	0.6237623762376238	0.7522388059701492
316.0	0.9554587602615356	0.946969696969697	0.625	0.7530120481927711
317.0	0.9565563201904297	0.9465648854961832	0.6262626262626263	0.7537993920972644
318.0	0.958329439163208	0.9461538461538461	0.6275510204081632	0.754601226993865
319.0	0.9611474871635437	0.9457364341085271	0.6288659793814433	0.7554179566563468
320.0	0.9624432325363159	0.9453125	0.6302083333333334	0.75625
321.0	0.9631209969520569	0.9448818897637795	0.631578947368421	0.7570977917981073
322.0	0.963508665561676	0.9444444444444444	0.6329787234042553	0.7579617834394904
323.0	0.9661692380905151	0.944	0.6310160427807486	0.7564102564102564
324.0	0.9665205478668213	0.9435483870967742	0.6290322580645161	0.7548387096774193
325.0	0.9670201539993286	0.943089430894309	0.6270270270270271	0.7532467532467532
326.0	0.9700795412063599	0.9426229508196722	0.6284153005464481	0.7540983606557377
327.0	0.9705498218536377	0.9421487603305785	0.6298342541436464	0.7549668874172184
328.0	0.9707214832305908	0.9416666666666667	0.6312849162011173	0.7558528428093644
329.0	0.9711042642593384	0.9411764705882353	0.632768361581921	0.7567567567567568
330.0	0.9712997674942017	0.9491525423728814	0.64	0.764505119453925
331.0	0.9723878502845764	0.9487179487179487	0.6416184971098265	0.7655172413793102
332.0	0.972691535949707	0.9482758620689655	0.6395348837209303	0.763888888888889
333.0	0.9732341170310974	0.9565217391304348	0.6432748538011696	0.7692307692307693
334.0	0.9737253189086914	0.956140350877193	0.6449704142011834	0.7703180212014133
335.0	0.9737947583198547	0.9557522123893806	0.6467065868263473	0.7714285714285715
336.0	0.9739585518836975	0.9553571428571429	0.6484848484848484	0.7725631768953068
337.0	0.9740067720413208	0.954954954954955	0.6463414634146342	0.7709090909090909
338.0	0.974216103553772	0.9545454545454546	0.6481481481481481	0.7720588235294118
339.0	0.9743077158927917	0.9541284403669725	0.6459627329192547	0.7703703703703704
